11,2,54,1,13,"AdminController::DeleteCategory@350-362@backend/MomSite.API\Controllers\AdminController.cs","backend/MomSite.API\Controllers\AdminController.cs","AdminController::DeleteCategory","AdminController::DeleteCategory( int id)",350,362
18,2,118,0,21,"AdminController::GenerateJwtToken@364-384@backend/MomSite.API\Controllers\AdminController.cs","backend/MomSite.API\Controllers\AdminController.cs","AdminController::GenerateJwtToken","AdminController::GenerateJwtToken()",364,384
5,1,18,2,5,"ArtworksController::ArtworksController@20-24@backend/MomSite.API\Controllers\ArtworksController.cs","backend/MomSite.API\Controllers\ArtworksController.cs","ArtworksController::ArtworksController","ArtworksController::ArtworksController( ApplicationDbContext context , IImageService imageService)",20,24
39,2,215,1,44,"ArtworksController::GetArtworks@27-70@backend/MomSite.API\Controllers\ArtworksController.cs","backend/MomSite.API\Controllers\ArtworksController.cs","ArtworksController::GetArtworks","ArtworksController::GetArtworks( [ FromQuery ] int ? categoryId = null)",27,70
11,2,54,1,13,"ArtworksController::GetArtwork@73-85@backend/MomSite.API\Controllers\ArtworksController.cs","backend/MomSite.API\Controllers\ArtworksController.cs","ArtworksController::GetArtwork","ArtworksController::GetArtwork( int id)",73,85
26,2,174,1,36,"ArtworksController::CreateArtwork@89-124@backend/MomSite.API\Controllers\ArtworksController.cs","backend/MomSite.API\Controllers\ArtworksController.cs","ArtworksController::CreateArtwork","ArtworksController::CreateArtwork( [ FromForm ] CreateArtworkDto dto)",89,124
27,3,194,2,35,"ArtworksController::UpdateArtwork@128-162@backend/MomSite.API\Controllers\ArtworksController.cs","backend/MomSite.API\Controllers\ArtworksController.cs","ArtworksController::UpdateArtwork","ArtworksController::UpdateArtwork( int id , [ FromForm ] UpdateArtworkDto dto)",128,162
13,2,72,1,16,"ArtworksController::DeleteArtwork@165-180@backend/MomSite.API\Controllers\ArtworksController.cs","backend/MomSite.API\Controllers\ArtworksController.cs","ArtworksController::DeleteArtwork","ArtworksController::DeleteArtwork( int id)",165,180
9,1,31,3,9,"PublicController::PublicController@18-26@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::PublicController","PublicController::PublicController( ApplicationDbContext context , IEnumerable<IFeedbackNotifier> notifiers , ILogger<PublicController> logger)",18,26
75,27,478,0,87,"PublicController::GetHomeData@29-115@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::GetHomeData","PublicController::GetHomeData()",29,115
30,10,237,1,37,"PublicController::GetGalleryData@118-154@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::GetGalleryData","PublicController::GetGalleryData( [ FromQuery ] int ? categoryId = null)",118,154
30,25,265,0,37,"PublicController::GetAboutData@157-193@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::GetAboutData","PublicController::GetAboutData()",157,193
76,28,467,0,92,"PublicController::GetContactsData@196-287@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::GetContactsData","PublicController::GetContactsData()",196,287
23,2,169,1,27,"PublicController::GetVideosData@290-316@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::GetVideosData","PublicController::GetVideosData( [ FromQuery ] int ? categoryId = null)",290,316
59,12,292,0,69,"PublicController::GetFooterData@319-387@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::GetFooterData","PublicController::GetFooterData()",319,387
47,6,233,1,54,"PublicController::SendContactMessage@390-443@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::SendContactMessage","PublicController::SendContactMessage( [ FromBody ] ContactMessageDto message)",390,443
4,1,10,0,4,"PublicController::HealthCheck@446-449@backend/MomSite.API\Controllers\PublicController.cs","backend/MomSite.API\Controllers\PublicController.cs","PublicController::HealthCheck","PublicController::HealthCheck()",446,449
4,1,11,1,4,"TestController::TestController@12-15@backend/MomSite.API\Controllers\TestController.cs","backend/MomSite.API\Controllers\TestController.cs","TestController::TestController","MomSite.API.Controllers::TestController::TestController( IS3Service s3Service)",12,15
20,2,132,0,21,"TestController::GetS3Status@18-38@backend/MomSite.API\Controllers\TestController.cs","backend/MomSite.API\Controllers\TestController.cs","TestController::GetS3Status","MomSite.API.Controllers::TestController::GetS3Status()",18,38
12,2,51,0,12,"TestController::TestS3Connection@41-52@backend/MomSite.API\Controllers\TestController.cs","backend/MomSite.API\Controllers\TestController.cs","TestController::TestS3Connection","MomSite.API.Controllers::TestController::TestS3Connection()",41,52
17,2,84,1,17,"MappingExtensions::ToDto@7-23@backend/MomSite.API\DTOs\MappingExtensions.cs","backend/MomSite.API\DTOs\MappingExtensions.cs","MappingExtensions::ToDto","MomSite.API.DTOs::MappingExtensions::ToDto( this Artwork artwork)",7,23
12,1,49,1,12,"MappingExtensions::ToDto@25-36@backend/MomSite.API\DTOs\MappingExtensions.cs","backend/MomSite.API\DTOs\MappingExtensions.cs","MappingExtensions::ToDto","MomSite.API.DTOs::MappingExtensions::ToDto( this Category category)",25,36
12,1,50,1,12,"MappingExtensions::ToDto@40-51@backend/MomSite.API\DTOs\MappingExtensions.cs","backend/MomSite.API\DTOs\MappingExtensions.cs","MappingExtensions::ToDto","MomSite.API.DTOs::MappingExtensions::ToDto( this Video video)",40,51
10,1,37,1,10,"MappingExtensions::ToDto@53-62@backend/MomSite.API\DTOs\MappingExtensions.cs","backend/MomSite.API\DTOs\MappingExtensions.cs","MappingExtensions::ToDto","MomSite.API.DTOs::MappingExtensions::ToDto( this VideoCategory videoCategory)",53,62
12,1,49,1,12,"MappingExtensions::ToPublicDto@64-75@backend/MomSite.API\DTOs\MappingExtensions.cs","backend/MomSite.API\DTOs\MappingExtensions.cs","MappingExtensions::ToPublicDto","MomSite.API.DTOs::MappingExtensions::ToPublicDto( this Video video)",64,75
15,2,70,1,15,"MappingExtensions::ToAdminDto@77-91@backend/MomSite.API\DTOs\MappingExtensions.cs","backend/MomSite.API\DTOs\MappingExtensions.cs","MappingExtensions::ToAdminDto","MomSite.API.DTOs::MappingExtensions::ToAdminDto( this Video video)",77,91
11,1,58,1,11,"MappingExtensions::ToPublicDto@93-103@backend/MomSite.API\DTOs\MappingExtensions.cs","backend/MomSite.API\DTOs\MappingExtensions.cs","MappingExtensions::ToPublicDto","MomSite.API.DTOs::MappingExtensions::ToPublicDto( this VideoCategory videoCategory)",93,103
29,1,116,1,31,"if@57-87@backend/MomSite.API\Program.cs","backend/MomSite.API\Program.cs","if","if( builder . Environment . IsDevelopment())",57,87
4,1,18,1,4,"if@126-129@backend/MomSite.API\Program.cs","backend/MomSite.API\Program.cs","if","if( string . IsNullOrEmpty(jwtSecret))",126,129
5,1,24,1,5,"if@159-163@backend/MomSite.API\Program.cs","backend/MomSite.API\Program.cs","if","if( app . Environment . IsDevelopment())",159,163
4,1,19,1,4,"if@166-169@backend/MomSite.API\Program.cs","backend/MomSite.API\Program.cs","if","if( ! app . Environment . IsDevelopment())",166,169
4,1,19,1,4,"if@194-197@backend/MomSite.API\Program.cs","backend/MomSite.API\Program.cs","if","if( app . Environment . IsDevelopment())",194,197
9,1,44,1,9,"if@207-215@backend/MomSite.API\Program.cs","backend/MomSite.API\Program.cs","if","if( app . Environment . IsDevelopment())",207,215
5,1,37,1,5,"using@226-230@backend/MomSite.API\Program.cs","backend/MomSite.API\Program.cs","using","using( var scope = app . Services . CreateScope())",226,230
192,1,2917,1,206,"InitialCreate::Up@15-220@backend/MomSite.Infrastructure\Data\Migrations\20250808130107_InitialCreate.cs","backend/MomSite.Infrastructure\Data\Migrations\20250808130107_InitialCreate.cs","InitialCreate::Up","MomSite.Infrastructure.Data.Migrations::InitialCreate::Up( MigrationBuilder migrationBuilder)",15,220
15,1,61,1,20,"InitialCreate::Down@223-242@backend/MomSite.Infrastructure\Data\Migrations\20250808130107_InitialCreate.cs","backend/MomSite.Infrastructure\Data\Migrations\20250808130107_InitialCreate.cs","InitialCreate::Down","MomSite.Infrastructure.Data.Migrations::InitialCreate::Down( MigrationBuilder migrationBuilder)",223,242
421,1,2995,1,508,"InitialCreate::BuildTargetModel@19-526@backend/MomSite.Infrastructure\Data\Migrations\20250808130107_InitialCreate.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20250808130107_InitialCreate.Designer.cs","InitialCreate::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::InitialCreate::BuildTargetModel( ModelBuilder modelBuilder)",19,526
121,1,1734,1,140,"AddVideoPathToVideo::Up@12-151@backend/MomSite.Infrastructure\Data\Migrations\20250808205512_AddVideoPathToVideo.cs","backend/MomSite.Infrastructure\Data\Migrations\20250808205512_AddVideoPathToVideo.cs","AddVideoPathToVideo::Up","MomSite.Infrastructure.Data.Migrations::AddVideoPathToVideo::Up( MigrationBuilder migrationBuilder)",12,151
121,1,1734,1,140,"AddVideoPathToVideo::Down@154-293@backend/MomSite.Infrastructure\Data\Migrations\20250808205512_AddVideoPathToVideo.cs","backend/MomSite.Infrastructure\Data\Migrations\20250808205512_AddVideoPathToVideo.cs","AddVideoPathToVideo::Down","MomSite.Infrastructure.Data.Migrations::AddVideoPathToVideo::Down( MigrationBuilder migrationBuilder)",154,293
421,1,2995,1,508,"AddVideoPathToVideo::BuildTargetModel@19-526@backend/MomSite.Infrastructure\Data\Migrations\20250808205512_AddVideoPathToVideo.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20250808205512_AddVideoPathToVideo.Designer.cs","AddVideoPathToVideo::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::AddVideoPathToVideo::BuildTargetModel( ModelBuilder modelBuilder)",19,526
101,1,1456,1,117,"RemoveReviewsTable::Up@15-131@backend/MomSite.Infrastructure\Data\Migrations\20250810154240_RemoveReviewsTable.cs","backend/MomSite.Infrastructure\Data\Migrations\20250810154240_RemoveReviewsTable.cs","RemoveReviewsTable::Up","MomSite.Infrastructure.Data.Migrations::RemoveReviewsTable::Up( MigrationBuilder migrationBuilder)",15,131
125,1,1867,1,142,"RemoveReviewsTable::Down@134-275@backend/MomSite.Infrastructure\Data\Migrations\20250810154240_RemoveReviewsTable.cs","backend/MomSite.Infrastructure\Data\Migrations\20250810154240_RemoveReviewsTable.cs","RemoveReviewsTable::Down","MomSite.Infrastructure.Data.Migrations::RemoveReviewsTable::Down( MigrationBuilder migrationBuilder)",134,275
363,1,2570,1,439,"RemoveReviewsTable::BuildTargetModel@19-457@backend/MomSite.Infrastructure\Data\Migrations\20250810154240_RemoveReviewsTable.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20250810154240_RemoveReviewsTable.Designer.cs","RemoveReviewsTable::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::RemoveReviewsTable::BuildTargetModel( ModelBuilder modelBuilder)",19,457
107,1,1636,1,123,"AddHomeBiographyAndAuthorPhoto_NewIds::Up@14-136@backend/MomSite.Infrastructure\Data\Migrations\20250810174739_AddHomeBiographyAndAuthorPhoto_NewIds.cs","backend/MomSite.Infrastructure\Data\Migrations\20250810174739_AddHomeBiographyAndAuthorPhoto_NewIds.cs","AddHomeBiographyAndAuthorPhoto_NewIds::Up","MomSite.Infrastructure.Data.Migrations::AddHomeBiographyAndAuthorPhoto_NewIds::Up( MigrationBuilder migrationBuilder)",14,136
107,1,1481,1,124,"AddHomeBiographyAndAuthorPhoto_NewIds::Down@139-262@backend/MomSite.Infrastructure\Data\Migrations\20250810174739_AddHomeBiographyAndAuthorPhoto_NewIds.cs","backend/MomSite.Infrastructure\Data\Migrations\20250810174739_AddHomeBiographyAndAuthorPhoto_NewIds.cs","AddHomeBiographyAndAuthorPhoto_NewIds::Down","MomSite.Infrastructure.Data.Migrations::AddHomeBiographyAndAuthorPhoto_NewIds::Down( MigrationBuilder migrationBuilder)",139,262
385,1,2740,1,461,"AddHomeBiographyAndAuthorPhoto_NewIds::BuildTargetModel@19-479@backend/MomSite.Infrastructure\Data\Migrations\20250810174739_AddHomeBiographyAndAuthorPhoto_NewIds.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20250810174739_AddHomeBiographyAndAuthorPhoto_NewIds.Designer.cs","AddHomeBiographyAndAuthorPhoto_NewIds::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::AddHomeBiographyAndAuthorPhoto_NewIds::BuildTargetModel( ModelBuilder modelBuilder)",19,479
132,1,2752,1,150,"AddFooterContent::Up@14-163@backend/MomSite.Infrastructure\Data\Migrations\20250811161941_AddFooterContent.cs","backend/MomSite.Infrastructure\Data\Migrations\20250811161941_AddFooterContent.cs","AddFooterContent::Up","MomSite.Infrastructure.Data.Migrations::AddFooterContent::Up( MigrationBuilder migrationBuilder)",14,163
171,1,1882,1,203,"AddFooterContent::Down@166-368@backend/MomSite.Infrastructure\Data\Migrations\20250811161941_AddFooterContent.cs","backend/MomSite.Infrastructure\Data\Migrations\20250811161941_AddFooterContent.cs","AddFooterContent::Down","MomSite.Infrastructure.Data.Migrations::AddFooterContent::Down( MigrationBuilder migrationBuilder)",166,368
550,1,4015,1,626,"AddFooterContent::BuildTargetModel@19-644@backend/MomSite.Infrastructure\Data\Migrations\20250811161941_AddFooterContent.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20250811161941_AddFooterContent.Designer.cs","AddFooterContent::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::AddFooterContent::BuildTargetModel( ModelBuilder modelBuilder)",19,644
9,1,35,1,13,"AddShowOnHomeToCategory::Up@11-23@backend/MomSite.Infrastructure\Data\Migrations\20260427114540_AddShowOnHomeToCategory.cs","backend/MomSite.Infrastructure\Data\Migrations\20260427114540_AddShowOnHomeToCategory.cs","AddShowOnHomeToCategory::Up","MomSite.Infrastructure.Data.Migrations::AddShowOnHomeToCategory::Up( MigrationBuilder migrationBuilder)",11,23
6,1,20,1,6,"AddShowOnHomeToCategory::Down@26-31@backend/MomSite.Infrastructure\Data\Migrations\20260427114540_AddShowOnHomeToCategory.cs","backend/MomSite.Infrastructure\Data\Migrations\20260427114540_AddShowOnHomeToCategory.cs","AddShowOnHomeToCategory::Down","MomSite.Infrastructure.Data.Migrations::AddShowOnHomeToCategory::Down( MigrationBuilder migrationBuilder)",26,31
552,1,4030,1,629,"AddShowOnHomeToCategory::BuildTargetModel@19-647@backend/MomSite.Infrastructure\Data\Migrations\20260427114540_AddShowOnHomeToCategory.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20260427114540_AddShowOnHomeToCategory.Designer.cs","AddShowOnHomeToCategory::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::AddShowOnHomeToCategory::BuildTargetModel( ModelBuilder modelBuilder)",19,647
3,1,7,1,11,"RemoveSeedData::Up@11-21@backend/MomSite.Infrastructure\Data\Migrations\20260427120500_RemoveSeedData.cs","backend/MomSite.Infrastructure\Data\Migrations\20260427120500_RemoveSeedData.cs","RemoveSeedData::Up","MomSite.Infrastructure.Data.Migrations::RemoveSeedData::Up( MigrationBuilder migrationBuilder)",11,21
3,1,7,1,6,"RemoveSeedData::Down@24-29@backend/MomSite.Infrastructure\Data\Migrations\20260427120500_RemoveSeedData.cs","backend/MomSite.Infrastructure\Data\Migrations\20260427120500_RemoveSeedData.cs","RemoveSeedData::Down","MomSite.Infrastructure.Data.Migrations::RemoveSeedData::Down( MigrationBuilder migrationBuilder)",24,29
192,1,1234,1,269,"RemoveSeedData::BuildTargetModel@19-287@backend/MomSite.Infrastructure\Data\Migrations\20260427120500_RemoveSeedData.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20260427120500_RemoveSeedData.Designer.cs","RemoveSeedData::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::RemoveSeedData::BuildTargetModel( ModelBuilder modelBuilder)",19,287
33,1,342,1,35,"AddContactMessages::Up@13-47@backend/MomSite.Infrastructure\Data\Migrations\20260918170134_AddContactMessages.cs","backend/MomSite.Infrastructure\Data\Migrations\20260918170134_AddContactMessages.cs","AddContactMessages::Up","MomSite.Infrastructure.Data.Migrations::AddContactMessages::Up( MigrationBuilder migrationBuilder)",13,47
5,1,16,1,5,"AddContactMessages::Down@50-54@backend/MomSite.Infrastructure\Data\Migrations\20260918170134_AddContactMessages.cs","backend/MomSite.Infrastructure\Data\Migrations\20260918170134_AddContactMessages.cs","AddContactMessages::Down","MomSite.Infrastructure.Data.Migrations::AddContactMessages::Down( MigrationBuilder migrationBuilder)",50,54
240,1,1543,1,331,"AddContactMessages::BuildTargetModel@19-349@backend/MomSite.Infrastructure\Data\Migrations\20260918170134_AddContactMessages.Designer.cs","backend/MomSite.Infrastructure\Data\Migrations\20260918170134_AddContactMessages.Designer.cs","AddContactMessages::BuildTargetModel","MomSite.Infrastructure.Data.Migrations::AddContactMessages::BuildTargetModel( ModelBuilder modelBuilder)",19,349
240,1,1543,1,331,"ApplicationDbContextModelSnapshot::BuildModel@16-346@backend/MomSite.Infrastructure\Data\Migrations\ApplicationDbContextModelSnapshot.cs","backend/MomSite.Infrastructure\Data\Migrations\ApplicationDbContextModelSnapshot.cs","ApplicationDbContextModelSnapshot::BuildModel","MomSite.Infrastructure.Data.Migrations::ApplicationDbContextModelSnapshot::BuildModel( ModelBuilder modelBuilder)",16,346
3,1,15,1,3,"ApplicationDbContext::ApplicationDbContext@9-11@backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","ApplicationDbContext::ApplicationDbContext","ApplicationDbContext::ApplicationDbContext( DbContextOptions<ApplicationDbContext> options)",9,11
69,1,807,1,89,"ApplicationDbContext::OnModelCreating@21-109@backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","ApplicationDbContext::OnModelCreating","ApplicationDbContext::OnModelCreating( ModelBuilder modelBuilder)",21,109
5,1,16,0,5,"ApplicationDbContext::SaveChanges@111-115@backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","ApplicationDbContext::SaveChanges","ApplicationDbContext::SaveChanges()",111,115
5,1,22,1,5,"ApplicationDbContext::SaveChangesAsync@117-121@backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","ApplicationDbContext::SaveChangesAsync","ApplicationDbContext::SaveChangesAsync( CancellationToken cancellationToken = default)",117,121
14,3,65,0,14,"ApplicationDbContext::LogChanges@123-136@backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","backend/MomSite.Infrastructure\Data\ApplicationDbContext.cs","ApplicationDbContext::LogChanges","ApplicationDbContext::LogChanges()",123,136
4,1,14,1,4,"EmailNotifier::EmailNotifier@23-26@backend/MomSite.Infrastructure\Notifications\EmailNotifier.cs","backend/MomSite.Infrastructure\Notifications\EmailNotifier.cs","EmailNotifier::EmailNotifier","EmailNotifier::EmailNotifier( ILogger<EmailNotifier> logger)",23,26
44,8,285,2,52,"EmailNotifier::NotifyAsync@32-83@backend/MomSite.Infrastructure\Notifications\EmailNotifier.cs","backend/MomSite.Infrastructure\Notifications\EmailNotifier.cs","EmailNotifier::NotifyAsync","EmailNotifier::NotifyAsync( ContactMessage message , CancellationToken cancellationToken = default)",32,83
5,1,21,2,5,"TelegramNotifier::TelegramNotifier@24-28@backend/MomSite.Infrastructure\Notifications\TelegramNotifier.cs","backend/MomSite.Infrastructure\Notifications\TelegramNotifier.cs","TelegramNotifier::TelegramNotifier","TelegramNotifier::TelegramNotifier( IHttpClientFactory httpClientFactory , ILogger<TelegramNotifier> logger)",24,28
25,2,152,2,30,"TelegramNotifier::NotifyAsync@38-67@backend/MomSite.Infrastructure\Notifications\TelegramNotifier.cs","backend/MomSite.Infrastructure\Notifications\TelegramNotifier.cs","TelegramNotifier::NotifyAsync","TelegramNotifier::NotifyAsync( ContactMessage message , CancellationToken cancellationToken = default)",38,67
21,2,213,1,25,"ImageService::ImageService@32-56@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::ImageService","ImageService::ImageService( IS3Service s3Service)",32,56
32,4,207,2,40,"ImageService::SaveImageAsync@58-97@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::SaveImageAsync","ImageService::SaveImageAsync( IFormFile file , string folder)",58,97
99,9,670,3,143,"ImageService::CreateThumbnailAsync@99-241@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::CreateThumbnailAsync","ImageService::CreateThumbnailAsync( string imagePath , int width , int height)",99,241
74,7,512,2,107,"ImageService::AddWatermarkAsync@243-349@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::AddWatermarkAsync","ImageService::AddWatermarkAsync( string imagePath , string watermarkText)",243,349
58,6,410,3,79,"ImageService::AddCornerWatermark@351-429@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::AddCornerWatermark","ImageService::AddCornerWatermark( Image image , int width , int height)",351,429
18,1,156,6,25,"ImageService::CreateFallbackWatermark@431-455@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::CreateFallbackWatermark","ImageService::CreateFallbackWatermark( Image image , int width , int height , string watermarkText , float fontSize , float padding)",431,455
11,1,53,1,11,"ImageService::GetImageFormat@457-467@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::GetImageFormat","ImageService::GetImageFormat( string extension)",457,467
17,4,82,1,21,"ImageService::DeleteImage@469-489@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::DeleteImage","ImageService::DeleteImage( string imagePath)",469,489
109,11,645,3,141,"ImageService::CreateVideoThumbnailAsync@491-631@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::CreateVideoThumbnailAsync","ImageService::CreateVideoThumbnailAsync( string videoPath , int width , int height)",491,631
4,1,8,0,4,"ImageService::GetWatermarkText@633-636@backend/MomSite.Infrastructure\Services\ImageService.cs","backend/MomSite.Infrastructure\Services\ImageService.cs","ImageService::GetWatermarkText","ImageService::GetWatermarkText()",633,636
27,6,217,1,32,"S3Service::S3Service@25-56@backend/MomSite.Infrastructure\Services\S3Service.cs","backend/MomSite.Infrastructure\Services\S3Service.cs","S3Service::S3Service","MomSite.Infrastructure.Services::S3Service::S3Service( IConfiguration configuration)",25,56
20,2,70,0,23,"S3Service::TestConnectionAsync@58-80@backend/MomSite.Infrastructure\Services\S3Service.cs","backend/MomSite.Infrastructure\Services\S3Service.cs","S3Service::TestConnectionAsync","MomSite.Infrastructure.Services::S3Service::TestConnectionAsync()",58,80
27,2,122,3,34,"S3Service::UploadFileAsync@82-115@backend/MomSite.Infrastructure\Services\S3Service.cs","backend/MomSite.Infrastructure\Services\S3Service.cs","S3Service::UploadFileAsync","MomSite.Infrastructure.Services::S3Service::UploadFileAsync( Stream fileStream , string fileName , string contentType)",82,115
21,3,74,1,24,"S3Service::DeleteFileAsync@117-140@backend/MomSite.Infrastructure\Services\S3Service.cs","backend/MomSite.Infrastructure\Services\S3Service.cs","S3Service::DeleteFileAsync","MomSite.Infrastructure.Services::S3Service::DeleteFileAsync( string fileUrl)",117,140
4,1,11,1,5,"S3Service::GetFileUrlAsync@142-146@backend/MomSite.Infrastructure\Services\S3Service.cs","backend/MomSite.Infrastructure\Services\S3Service.cs","S3Service::GetFileUrlAsync","MomSite.Infrastructure.Services::S3Service::GetFileUrlAsync( string fileName)",142,146
